,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
13242,13243,9804,8540,2,1
13243,13244,208931,9804,2,1
13244,13245,8533,9876,1,1
13245,13246,8534,7943,1,0
13246,13247,8535,8524,3,0
13247,13248,9885,9857,3,1
13248,13249,8543,9891,2,0
13249,13250,8564,9875,0,4
13250,13251,8540,8686,2,4
13251,13252,9882,8636,1,1
13252,13253,8600,10233,1,1
13253,13254,8524,208931,3,0
13254,13255,9857,8540,0,1
13255,13256,9891,9882,2,0
13256,13257,10233,8533,3,2
13257,13258,9876,8600,1,1
13258,13259,8636,9885,0,0
13259,13260,9875,8535,2,1
13260,13261,8686,8534,3,1
13261,13262,7943,8543,2,1
13262,13263,9804,8564,1,1
13263,13264,208931,9857,1,2
13264,13265,8533,9875,0,1
13265,13266,8534,10233,2,0
13266,13267,8535,8686,1,2
13267,13268,9885,8524,2,0
13268,13269,8543,9804,3,0
13269,13270,8564,7943,2,1
13270,13271,8540,8636,1,1
13271,13272,9882,9876,4,1
13272,13273,8600,9891,1,0
13273,13274,8277,8674,0,4
13274,13275,9803,8611,1,1
13275,13276,8525,8593,2,1
13276,13277,8464,8526,2,0
13277,13278,9908,8640,1,5
13278,13279,9791,10235,3,1
13279,13280,8614,10217,2,5
13280,13281,6601,10228,2,3
13281,13282,10229,9761,1,2
13282,13283,8526,9761,0,2
13283,13284,8464,8640,1,0
13284,13285,10229,8611,3,0
13285,13286,9791,8277,0,0
13286,13287,8525,9803,2,1
13287,13288,8593,8614,5,2
13288,13289,8674,6601,5,0
13289,13290,10235,9908,5,2
13290,13291,10217,10228,0,1
13291,13292,9761,9791,3,0
13292,13293,10217,8525,0,1
13293,13294,10228,9908,3,2
13294,13295,8614,6601,4,0
13295,13296,9803,8464,3,0
13296,13297,8593,8640,4,1
13297,13298,8674,8526,3,0
13298,13299,8277,10229,1,1
13299,13300,8611,10235,1,1
13300,13301,6601,9803,3,1
13301,13302,9761,8464,1,1
13302,13303,8611,10228,6,0
13303,13304,8640,9791,4,0
13304,13305,8526,8614,3,3
13305,13306,10229,8593,2,0
13306,13307,10235,10217,3,1
13307,13308,8525,8674,3,0
13308,13309,9908,8277,4,0
13309,13310,8464,6601,6,1
13310,13311,8526,9803,1,1
13311,13312,10217,8611,1,2
13312,13313,9791,8525,1,0
13313,13314,10228,8640,2,2
13314,13315,8277,10235,1,1
13315,13316,8593,9908,1,1
13316,13317,8614,9761,4,0
13317,13318,8674,10229,0,2
13318,13319,8525,10228,1,3
13319,13320,8640,8674,4,2
13320,13321,8611,8614,6,2
13321,13322,9803,8277,3,0
13322,13323,10229,9791,2,0
13323,13324,6601,8593,1,2
13324,13325,9761,10217,0,4
13325,13326,8464,9908,1,2
13326,13327,10235,8526,1,3
13327,13328,8593,9761,3,0
13328,13329,10217,9803,1,1
13329,13330,10228,8526,2,0
13330,13331,8525,8464,1,2
13331,13332,10235,10229,0,1
13332,13333,8277,8640,1,1
13333,13334,9791,8614,2,1
13334,13335,9908,6601,0,0
13335,13336,8674,8611,1,4
13336,13337,8611,8525,2,0
13337,13338,10229,9908,2,0
13338,13339,9761,8277,2,0
13339,13340,8614,10228,4,1
13340,13341,9803,8674,2,5
13341,13342,8464,10217,0,0
13342,13343,6601,9791,3,1
13343,13344,8526,8593,0,6
13344,13345,8640,10235,1,0
13345,13346,10235,9761,3,1
13346,13347,8640,8611,0,0
13347,13348,9791,8526,0,0
13348,13349,8525,8614,3,2
13349,13350,8277,6601,3,1
13350,13351,8593,10217,3,0
13351,13352,10229,8464,1,0
13352,13353,9908,9803,3,1
13353,13354,8674,10228,2,3
13354,13355,10228,10235,3,1
13355,13356,8526,8525,1,0
13356,13357,10217,9791,2,2
13357,13358,8611,8277,2,1
13358,13359,9761,9908,1,1
13359,13360,9803,8640,1,1
13360,13361,8614,8674,1,1
13361,13362,6601,10229,0,2
13362,13363,8464,8593,2,4
13363,13364,9908,8614,3,3
13364,13365,10228,9803,2,0
13365,13366,10229,8526,2,0
13366,13367,8640,9761,2,2
13367,13368,10235,8525,1,1
13368,13369,8277,8464,0,0
13369,13370,6601,10217,0,1
13370,13371,9791,8611,1,2
13371,13372,8674,8593,1,0
13372,13373,10228,9791,2,2
13373,13374,8640,8614,1,0
13374,13375,10217,10229,3,0
13375,13376,8611,8464,1,1
13376,13377,10235,6601,5,0
13377,13378,8526,8277,1,0
13378,13379,9761,8525,1,3
13379,13380,8674,9908,2,0
13380,13381,8593,9803,1,0
13381,13382,9803,9791,3,1
13382,13383,10217,8674,0,1
13383,13384,9761,6601,1,1
13384,13385,8525,8277,0,2
13385,13386,8593,10228,0,1
13386,13387,8611,9908,0,0
13387,13388,8526,8640,0,3
13388,13389,8464,10235,1,0
13389,13390,8614,10229,0,2
13390,13391,8277,10228,1,0
13391,13392,8525,6601,1,2
13392,13393,8593,9791,2,2
13393,13394,9908,8526,3,0
13394,13395,8674,8464,2,0
13395,13396,10235,8614,1,0
13396,13397,8611,9761,4,1
13397,13398,10229,9803,1,0
13398,13399,8640,10217,6,0
13399,13400,9803,8614,0,1
13400,13401,10229,8525,3,1
13401,13402,10228,9761,3,1
13402,13403,9791,8464,1,1
13403,13404,9908,10217,3,1
13404,13405,8277,8593,4,1
13405,13406,10235,8674,0,0
13406,13407,6601,8640,3,5
13407,13408,8526,8611,2,2
13408,13409,8525,9908,0,2
13409,13410,10217,8526,1,0
13410,13411,8640,10229,2,2
13411,13412,8611,6601,2,1
13412,13413,9761,9803,1,0
13413,13414,8593,10235,2,0
13414,13415,8614,8277,0,0
13415,13416,8464,10228,1,1
13416,13417,8674,9791,2,0
13417,13418,8277,9803,3,0
13418,13419,10228,8525,3,1
13419,13420,10217,9761,1,1
13420,13421,9791,10229,0,2
13421,13422,8674,8640,0,1
13422,13423,9908,8464,0,2
13423,13424,8614,8611,1,2
13424,13425,8526,10235,0,2
13425,13426,8593,6601,2,1
13426,13427,10229,8674,3,0
13427,13428,8525,9791,0,3
13428,13429,9761,8614,3,1
13429,13430,9803,8526,3,1
13430,13431,8640,10228,2,3
13431,13432,9908,8593,0,2
13432,13433,8611,10217,1,0
13433,13434,6601,8464,1,1
13434,13435,10235,8277,2,2
13435,13436,8614,8525,0,1
13436,13437,8464,10229,0,1
13437,13438,8526,9791,1,0
13438,13439,10228,8674,2,1
13439,13440,8611,8640,1,1
13440,13441,10217,8593,1,1
13441,13442,9803,9908,0,0
13442,13443,6601,8277,1,0
13443,13444,9761,10235,1,2
13444,13445,8674,9803,2,0
13445,13446,8277,9761,0,3
13446,13447,10228,8614,5,1
13447,13448,8525,8611,0,2
13448,13449,9791,6601,1,1
13449,13450,10235,8640,1,0
13450,13451,9908,10229,0,1
13451,13452,8593,8526,3,0
13452,13453,10217,8464,3,0
13453,13454,8526,10228,2,0
13454,13455,8464,8525,0,0
13455,13456,8640,8277,2,0
13456,13457,8614,9791,1,0
13457,13458,9803,10217,2,0
13458,13459,10229,10235,0,0
13459,13460,9761,8593,0,3
13460,13461,6601,9908,0,0
13461,13462,8611,8674,2,1
13462,13463,8464,8611,1,1
13463,13464,9908,8674,0,1
13464,13465,10229,10217,4,1
13465,13466,9791,10228,1,1
13466,13467,8614,8640,0,2
13467,13468,9803,8593,1,2
13468,13469,8525,9761,2,0
13469,13470,8277,8526,0,0
13470,13471,6601,10235,2,1
13471,13472,9908,8525,1,0
13472,13473,8277,8614,1,1
13473,13474,9791,8674,1,1
13474,13475,10229,8640,1,0
13475,13476,10235,8593,2,2
13476,13477,8526,10217,2,0
13477,13478,10228,8464,2,1
13478,13479,6601,8611,1,2
13479,13480,9803,9761,0,3
13480,13481,9761,10229,0,1
13481,13482,8526,8464,2,2
13482,13483,10217,8614,1,2
13483,13484,8640,9908,2,0
13484,13485,8611,9803,4,2
13485,13486,8674,8277,2,3
13486,13487,10228,6601,1,0
13487,13488,10235,9791,5,1
13488,13489,8593,8525,7,0
13489,13490,9791,9761,4,0
13490,13491,8464,9803,1,1
13491,13492,10229,8277,1,2
13492,13493,8526,8674,0,1
13493,13494,10235,8611,1,0
13494,13495,8525,10217,3,3
13495,13496,9908,10228,2,1
13496,13497,6601,8614,3,0
13497,13498,8640,8593,6,2
13498,13499,8614,8526,0,0
13499,13500,9803,6601,1,1
13500,13501,8464,9761,2,3
13501,13502,10228,8611,1,1
13502,13503,9791,8640,0,2
13503,13504,10217,10235,2,3
13504,13505,8277,9908,6,1
13505,13506,8593,10229,1,1
13506,13507,8674,8525,0,0
13507,13508,8277,9791,1,0
13508,13509,6601,8674,0,1
13509,13510,9908,10235,2,2
13510,13511,8611,10229,3,0
13511,13512,8614,8593,4,0
13512,13513,10228,10217,2,2
13513,13514,9803,8525,0,1
13514,13515,8640,8464,1,1
13515,13516,9761,8526,0,1
13516,13517,8593,8611,1,0
13517,13518,8464,8614,1,1
13518,13519,8525,8640,0,3
13519,13520,8674,9761,1,0
13520,13521,10217,8277,3,1
13521,13522,10229,10228,3,1
13522,13523,10235,9803,2,3
13523,13524,9791,9908,1,1
13524,13525,8526,6601,2,2
13525,13526,8640,6601,1,0
13526,13527,9761,10228,4,2
13527,13528,8611,8526,3,0
13528,13529,8525,10229,2,5
13529,13530,10217,9908,0,0
13530,13531,8593,8277,3,0
13531,13532,8614,9803,2,2
13532,13533,8464,9791,1,1
13533,13534,8674,10235,3,1
13534,13535,10229,8614,6,0
13535,13536,8277,8525,2,2
13536,13537,8640,8526,3,0
13537,13538,9791,9803,2,0
13538,13539,8674,10217,3,0
13539,13540,9908,8611,3,0
13540,13541,6601,9761,2,4
13541,13542,10235,8464,0,2
13542,13543,10228,8593,5,2
13543,13544,10217,6601,2,0
13544,13545,8611,9791,2,0
13545,13546,9803,10228,2,2
13546,13547,9761,8640,2,1
13547,13548,8593,8674,1,0
13548,13549,8464,8277,3,1
13549,13550,8526,10229,0,2
13550,13551,8525,10235,1,0
13551,13552,8614,9908,1,0
13552,13553,9791,10217,3,1
13553,13554,10229,6601,3,0
13554,13555,8674,8614,3,0
13555,13556,8525,8526,1,1
13556,13557,8640,9803,2,3
13557,13558,10235,10228,2,2
13558,13559,8593,8464,2,0
13559,13560,9908,9761,0,0
13560,13561,8277,8611,0,2
13561,13562,6601,8525,2,2
13562,13563,10217,8640,0,2
13563,13564,9803,10229,0,2
13564,13565,9761,8611,0,1
13565,13566,8614,10235,2,1
13566,13567,8464,8674,2,2
13567,13568,9791,8593,1,3
13568,13569,10228,8277,0,2
13569,13570,8526,9908,0,2
13570,13571,8611,8593,0,2
13571,13572,9761,8674,1,0
13572,13573,8640,8525,2,0
13573,13574,10228,10229,3,3
13574,13575,8277,10217,3,1
13575,13576,9803,10235,0,4
13576,13577,8614,8464,0,2
13577,13578,6601,8526,3,1
13578,13579,9908,9791,2,0
13579,13580,8525,8277,3,1
13580,13581,10219,9908,0,1
13581,13582,8614,8611,0,2
13582,13583,9791,10229,3,2
13583,13584,8640,9839,3,3
13584,13585,10235,8464,2,0
13585,13586,10217,9761,1,2
13586,13587,8674,8593,0,2
13587,13588,10228,9803,0,0
13588,13589,8640,10228,1,0
13589,13590,8593,8525,4,0
13590,13591,8611,10229,3,2
13591,13592,9761,8277,4,0
13592,13593,10219,9791,0,1
13593,13594,8614,10235,2,1
13594,13595,8464,10217,1,1
13595,13596,8674,9908,0,0
13596,13597,9839,9803,1,1
13597,13598,9908,9803,2,1
13598,13599,10235,9839,1,0
13599,13600,8611,8674,4,0
13600,13601,10217,8614,2,3
13601,13602,9761,10219,1,0
13602,13603,8277,9791,0,2
13603,13604,8525,10228,4,1
13604,13605,8464,8640,0,4
13605,13606,10229,8593,2,4
13606,13607,9839,9761,1,1
13607,13608,8640,8277,1,0
13608,13609,10228,10217,3,0
13609,13610,9803,8611,1,2
13610,13611,8674,10229,0,1
13611,13612,8593,10235,5,1
13612,13613,10219,8525,0,1
13613,13614,8614,8464,2,0
13614,13615,9791,9908,3,1
13615,13616,8674,9791,4,1
13616,13617,8277,9839,2,0
13617,13618,8614,9803,1,2
13618,13619,8464,10219,0,1
13619,13620,8611,8593,1,0
13620,13621,9908,10228,2,3
13621,13622,10229,10235,1,1
13622,13623,10217,8640,1,5
13623,13624,9761,8525,4,0
13624,13625,8611,8277,1,0
13625,13626,9803,10229,2,4
13626,13627,10219,8674,3,1
13627,13628,9761,8464,3,3
13628,13629,8640,9791,4,0
13629,13630,8593,10228,5,1
13630,13631,10235,9908,0,0
13631,13632,8525,10217,1,1
13632,13633,9839,8614,5,0
13633,13634,8614,8640,2,3
13634,13635,10228,10219,3,1
13635,13636,8525,8611,1,3
13636,13637,10229,9839,2,0
13637,13638,9791,9803,3,2
13638,13639,8277,8593,1,5
13639,13640,9908,9761,3,1
13640,13641,10217,10235,0,2
13641,13642,8674,8464,2,2
13642,13643,9803,10217,1,1
13643,13644,10229,8277,1,2
13644,13645,9839,8525,2,1
13645,13646,10235,8674,3,1
13646,13647,10219,8640,0,2
13647,13648,9908,8593,2,0
13648,13649,8464,8611,3,4
13649,13650,9761,8614,2,2
13650,13651,9791,10228,3,1
13651,13652,8593,8464,3,0
13652,13653,8640,10229,1,0
13653,13654,10228,10235,0,2
13654,13655,8611,9761,3,1
13655,13656,9839,10219,3,0
13656,13657,8277,9908,2,2
13657,13658,8525,9803,1,3
13658,13659,8614,8674,2,4
13659,13660,10217,9791,1,4
13660,13661,10235,8525,1,0
13661,13662,10219,8614,4,1
13662,13663,10229,10217,3,0
13663,13664,9791,9839,1,0
13664,13665,9803,8640,0,1
13665,13666,9908,8611,0,0
13666,13667,8464,8277,2,1
13667,13668,9761,8593,1,1
13668,13669,8674,10228,2,0
13669,13670,8640,8464,3,0
13670,13671,10228,8525,4,2
13671,13672,9803,9908,2,0
13672,13673,10219,9761,0,1
13673,13674,9791,8277,1,2
13674,13675,8593,10229,1,0
13675,13676,8614,10217,0,0
13676,13677,8674,8611,0,0
13677,13678,9839,10235,1,1
13678,13679,8593,10219,4,1
13679,13680,9803,8674,1,1
13680,13681,8464,10228,4,1
13681,13682,10229,8614,2,0
13682,13683,8277,10235,0,0
13683,13684,8611,8640,1,1
13684,13685,9908,8525,1,0
13685,13686,9761,9791,0,0
13686,13687,9839,10217,2,2
13687,13688,9761,9839,2,0
13688,13689,8525,10219,2,1
13689,13690,8464,8614,1,0
13690,13691,10229,8674,0,1
13691,13692,10217,10228,2,1
13692,13693,8277,8640,0,0
13693,13694,10235,8593,1,1
13694,13695,8611,9803,2,0
13695,13696,9908,9791,0,0
13696,13697,8464,8525,2,1
13697,13698,9761,10229,1,1
13698,13699,8674,10217,2,0
13699,13700,9839,10228,3,1
13700,13701,8640,9908,2,1
13701,13702,8593,9803,4,0
13702,13703,8611,9791,2,0
13703,13704,8614,8277,1,1
13704,13705,10219,10235,0,1
13705,13706,8525,9761,1,2
13706,13707,8640,10217,2,0
13707,13708,10228,9908,2,0
13708,13709,9803,8614,2,1
13709,13710,9791,8674,4,3
13710,13711,8593,8611,3,0
13711,13712,10235,10229,1,2
13712,13713,10219,8464,0,1
13713,13714,9839,8277,2,0
13714,13715,8464,9761,4,2
13715,13716,10228,8593,0,2
13716,13717,8277,8611,1,2
13717,13718,10229,9803,2,0
13718,13719,10217,8525,3,0
13719,13720,9908,10235,0,0
13720,13721,8614,9839,2,0
13721,13722,8674,10219,2,1
13722,13723,9791,8640,0,1
13723,13724,8611,8525,1,0
13724,13725,8640,8614,1,1
13725,13726,9803,9791,2,1
13726,13727,9761,9908,0,2
13727,13728,9839,10229,3,3
13728,13729,8593,8277,4,0
13729,13730,10235,10217,2,2
13730,13731,10219,10228,1,2
13731,13732,8464,8674,0,2
13732,13733,10217,9803,1,2
13733,13734,8640,10219,5,1
13734,13735,10228,9791,1,2
13735,13736,8277,10229,0,3
13736,13737,8525,9839,2,1
13737,13738,8593,9908,4,0
13738,13739,8611,8464,2,1
13739,13740,8614,9761,2,2
13740,13741,8674,10235,2,3
13741,13742,10229,10228,4,1
13742,13743,10217,8277,1,1
13743,13744,9761,8640,2,1
13744,13745,9791,8525,3,2
13745,13746,9803,10235,2,4
13746,13747,10219,8611,0,1
13747,13748,9908,8464,1,0
13748,13749,8614,8593,0,3
13749,13750,8674,9839,1,0
13750,13751,8611,10217,3,1
13751,13752,8464,9803,0,2
13752,13753,10229,10219,6,2
13753,13754,9761,8674,0,3
13754,13755,9839,9908,0,1
13755,13756,8593,8640,4,1
13756,13757,8277,10228,0,1
13757,13758,10235,9791,1,1
13758,13759,8525,8614,3,1
13759,13760,8640,8611,1,1
13760,13761,10228,8464,4,1
13761,13762,10235,8277,2,1
13762,13763,8525,9908,0,3
13763,13764,10217,9839,0,0
13764,13765,10219,8593,1,5
13765,13766,8614,10229,0,1
13766,13767,8674,9803,1,0
13767,13768,9791,9761,3,0
13768,13769,9761,10217,3,0
13769,13770,8277,8525,2,1
13770,13771,8611,8614,3,0
13771,13772,9803,10228,4,2
13772,13773,10229,9791,3,2
13773,13774,8593,8674,3,0
13774,13775,9908,10219,2,0
13775,13776,8464,10235,0,0
13776,13777,9839,8640,2,4
13777,13778,10228,8277,1,0
13778,13779,10219,10229,0,6
13779,13780,8614,8525,2,1
13780,13781,10217,8611,0,1
13781,13782,8640,8593,4,3
13782,13783,9803,8464,1,0
13783,13784,9908,9839,2,2
13784,13785,8674,9761,1,2
13785,13786,9791,10235,0,1
13786,13787,8277,8674,3,0
13787,13788,10228,8614,4,1
13788,13789,9803,10219,5,1
13789,13790,10229,9908,2,0
13790,13791,9839,8611,0,2
13791,13792,10235,9761,0,0
13792,13793,8525,8640,0,1
13793,13794,10217,8593,0,1
13794,13795,9791,8464,2,0
13795,13796,10219,8277,4,1
13796,13797,8611,10228,2,0
13797,13798,8614,9791,1,1
13798,13799,8464,10229,0,0
13799,13800,9761,9803,1,0
13800,13801,8640,10235,0,0
13801,13802,8593,9839,7,0
13802,13803,9908,10217,0,2
13803,13804,8674,8525,4,0
13804,13805,8277,9761,1,1
13805,13806,10229,8611,1,0
13806,13807,9791,10219,4,1
13807,13808,10228,8640,2,2
13808,13809,10235,8614,3,0
13809,13810,8525,8593,0,2
13810,13811,9803,9839,4,2
13811,13812,9908,8674,1,1
13812,13813,10217,8464,2,3
13813,13814,8640,8674,3,1
13814,13815,10228,9761,0,0
13815,13816,8593,9791,4,0
13816,13817,8277,9803,2,5
13817,13818,8611,10235,2,0
13818,13819,8525,10229,0,3
13819,13820,8614,9908,0,3
13820,13821,10217,10219,4,0
13821,13822,9839,8464,2,0
13822,13823,10235,10228,6,2
13823,13824,9803,8525,3,2
13824,13825,10219,9839,1,2
13825,13826,9908,8277,2,2
13826,13827,8464,8593,1,4
13827,13828,10229,8640,1,1
13828,13829,9761,8611,0,2
13829,13830,8674,8614,3,1
13830,13831,9791,10217,4,2
13831,13832,8464,9908,1,1
13832,13833,8277,10217,1,3
13833,13834,8611,10219,2,1
13834,13835,8525,9791,0,1
13835,13836,9839,8674,2,2
13836,13837,8640,9761,3,1
13837,13838,10228,10229,0,2
13838,13839,8593,8614,0,0
13839,13840,10235,9803,4,0
13840,13841,9803,8277,3,4
13841,13842,10219,10217,0,2
13842,13843,9908,8614,2,0
13843,13844,8464,9839,1,1
13844,13845,10229,8525,2,1
13845,13846,10235,8611,1,1
13846,13847,9761,10228,2,0
13847,13848,8674,8640,0,2
13848,13849,9791,8593,0,3
13849,13850,8640,9803,3,0
13850,13851,10228,8674,0,1
13851,13852,8611,9908,3,2
13852,13853,10217,10229,2,1
13853,13854,8593,9761,6,0
13854,13855,8277,8464,2,2
13855,13856,8525,10235,2,3
13856,13857,8614,10219,1,0
13857,13858,9839,9791,1,0
13858,13859,8525,8674,2,1
13859,13860,8277,10219,3,1
13860,13861,9803,9761,2,0
13861,13862,10229,8464,0,1
13862,13863,9791,8614,1,1
13863,13864,10228,8611,0,2
13864,13865,10235,8640,1,3
13865,13866,10217,9908,0,1
13866,13867,9839,8593,0,4
13867,13868,8640,8525,3,1
13868,13869,8611,9839,2,1
13869,13870,10219,9803,4,1
13870,13871,9908,10229,1,0
13871,13872,8593,10217,3,0
13872,13873,8614,10228,0,2
13873,13874,8464,9791,0,2
13874,13875,9761,10235,0,2
13875,13876,8674,8277,1,0
13876,13877,8277,8614,2,0
13877,13878,10235,10219,3,0
13878,13879,8525,8464,1,1
13879,13880,10229,9761,1,0
13880,13881,10217,8674,1,1
13881,13882,10228,9839,1,1
13882,13883,9803,8593,2,2
13883,13884,9908,8640,0,0
13884,13885,9791,8611,1,3
13885,13886,9803,8611,0,0
13886,13887,9791,8525,3,0
13887,13888,8464,9839,1,0
13888,13889,10228,8640,1,3
13889,13890,8526,10218,3,0
13890,13891,8277,10217,3,1
13891,13892,10235,9908,3,1
13892,13893,9761,10229,1,1
13893,13894,8674,8593,2,2
13894,13895,9761,9803,1,2
13895,13896,8464,8674,3,2
13896,13897,8526,9791,1,1
13897,13898,10228,9839,2,0
13898,13899,8640,10235,10,0
13899,13900,8277,9908,1,4
13900,13901,8611,10217,3,2
13901,13902,10218,8593,2,2
13902,13903,10229,8525,3,0
13903,13904,9803,8464,1,1
13904,13905,9791,9761,4,1
13905,13906,8525,8611,1,3
13906,13907,8674,10217,3,1
13907,13908,10235,9839,3,0
13908,13909,8277,8640,0,2
13909,13910,8593,10228,3,1
13910,13911,8526,10229,2,1
13911,13912,9908,10218,2,0
13912,13913,9761,8526,2,0
13913,13914,8640,8611,0,1
13914,13915,9839,8674,3,5
13915,13916,10218,10228,0,2
13916,13917,9791,8593,1,4
13917,13918,9803,8525,2,2
13918,13919,10229,10235,2,1
13919,13920,10217,9908,1,0
13920,13921,8464,8277,0,0
13921,13922,8525,9839,1,4
13922,13923,8611,10218,2,1
13923,13924,8674,9761,2,1
13924,13925,10228,9791,3,2
13925,13926,8526,8464,1,4
13926,13927,8593,10217,0,1
13927,13928,9908,8640,1,2
13928,13929,8277,10229,1,1
13929,13930,10235,9803,1,1
13930,13931,9791,8674,3,0
13931,13932,8640,10218,4,2
13932,13933,9761,8611,2,1
13933,13934,8525,8526,0,1
13934,13935,9803,9908,1,1
13935,13936,8464,10217,1,1
13936,13937,9839,8277,1,5
13937,13938,10235,10228,2,2
13938,13939,10229,8593,2,0
13939,13940,8277,9791,2,0
13940,13941,8526,9803,3,1
13941,13942,10218,9839,1,0
13942,13943,8611,10229,1,2
13943,13944,9908,8464,4,0
13944,13945,8593,8640,0,0
13945,13946,8674,10235,2,0
13946,13947,10217,9761,3,0
13947,13948,10228,8525,5,0
13948,13949,9761,8640,4,2
13949,13950,8525,10218,1,1
13950,13951,9803,8674,1,0
13951,13952,10229,10228,2,2
13952,13953,8464,8611,2,4
13953,13954,10235,10217,2,1
13954,13955,9839,8593,0,2
13955,13956,9791,9908,2,1
13956,13957,8526,8277,1,1
13957,13958,8674,8277,4,1
13958,13959,8640,9791,5,2
13959,13960,9908,10228,2,1
13960,13961,8611,8526,2,0
13961,13962,10218,9761,1,3
13962,13963,9839,9803,0,4
13963,13964,8593,8464,1,1
13964,13965,8525,10235,1,1
13965,13966,10217,10229,0,2
13966,13967,9791,9839,2,2
13967,13968,8464,8525,3,1
13968,13969,8526,8640,0,0
13969,13970,9803,10217,1,1
13970,13971,9761,9908,3,1
13971,13972,8277,8593,0,1
13972,13973,8674,10229,2,0
13973,13974,10228,8611,6,2
13974,13975,10235,10218,1,0
13975,13976,8611,9791,5,0
13976,13977,10218,8674,2,2
13977,13978,10217,8525,2,1
13978,13979,10228,8526,4,0
13979,13980,9761,8277,1,1
13980,13981,8593,10235,2,0
13981,13982,9839,9908,1,2
13982,13983,10229,8464,2,2
13983,13984,8640,9803,3,1
13984,13985,8640,8526,6,0
13985,13986,9839,9791,1,0
13986,13987,8593,8277,4,2
13987,13988,10229,8674,1,1
13988,13989,8611,10228,0,0
13989,13990,9908,9761,3,1
13990,13991,10218,10235,3,2
13991,13992,8525,8464,3,5
13992,13993,10217,9803,1,3
13993,13994,10217,10228,3,1
13994,13995,8464,9761,2,2
13995,13996,8525,8277,1,0
13996,13997,9791,10229,0,0
13997,13998,10235,8526,0,1
13998,13999,9803,10218,3,0
13999,14000,9908,8593,3,0
14000,14001,8674,8611,1,2
14001,14002,9839,8640,0,3
14002,14003,8464,9791,1,1
14003,14004,8526,9908,0,0
14004,14005,8277,9803,5,2
14005,14006,10229,9839,6,1
14006,14007,8640,8525,2,1
14007,14008,9761,8593,0,3
14008,14009,10228,8674,1,4
14009,14010,10218,10217,1,5
14010,14011,8611,10235,2,1
14011,14012,8593,8526,2,0
14012,14013,10228,8464,0,0
14013,14014,9839,9761,3,0
14014,14015,8640,10217,0,1
14015,14016,10218,10229,2,1
14016,14017,8674,8525,7,1
14017,14018,9908,8611,1,1
14018,14019,8277,10235,1,1
14019,14020,9791,9803,1,0
14020,14021,10229,8640,0,4
14021,14022,8525,9908,3,3
14022,14023,10235,9791,2,1
14023,14024,10217,9839,3,0
14024,14025,8611,8277,1,0
14025,14026,9761,10228,0,2
14026,14027,8526,8674,1,1
14027,14028,9803,8593,2,2
14028,14029,8464,10218,2,0
14029,14030,9908,9791,1,1
14030,14031,8640,9761,4,1
14031,14032,10228,10229,0,2
14032,14033,10218,8525,4,0
14033,14034,8611,8464,1,1
14034,14035,8593,9839,1,0
14035,14036,8277,8526,2,0
14036,14037,10217,10235,2,2
14037,14038,8674,9803,1,4
14038,14039,9839,10218,1,0
14039,14040,9761,10217,3,2
14040,14041,9791,8277,6,1
14041,14042,8525,10228,4,3
14042,14043,9803,8526,1,1
14043,14044,10235,8674,5,1
14044,14045,10229,8611,2,1
14045,14046,8640,8593,0,0
14046,14047,8464,9908,1,1
14047,14048,8526,8525,2,1
14048,14049,10218,8640,2,3
14049,14050,8611,9761,2,0
14050,14051,8277,9839,2,0
14051,14052,10217,8464,5,1
14052,14053,10228,10235,0,1
14053,14054,9908,9803,1,1
14054,14055,8674,9791,1,4
14055,14056,8593,10229,4,0
14056,14057,8464,8640,2,2
14057,14058,9803,10229,1,2
14058,14059,8611,9839,2,1
14059,14060,8277,10228,1,1
14060,14061,9791,10218,4,1
14061,14062,9908,8674,1,0
14062,14063,10235,9761,2,1
14063,14064,8526,10217,1,0
14064,14065,8525,8593,1,3
14065,14066,10229,8277,3,1
14066,14067,8464,8526,1,0
14067,14068,9839,8525,0,0
14068,14069,8640,9908,1,0
14069,14070,9761,8674,0,1
14070,14071,9791,10228,4,2
14071,14072,10217,8593,3,2
14072,14073,9803,10235,3,0
14073,14074,10218,8611,0,2
14074,14075,8526,9761,1,3
14075,14076,10235,10229,0,1
14076,14077,10228,10218,2,3
14077,14078,8525,9803,4,5
14078,14079,8611,8640,2,0
14079,14080,8593,9791,3,0
14080,14081,8277,8464,2,1
14081,14082,8674,9839,3,2
14082,14083,9908,10217,2,3
14083,14084,10218,8464,4,2
14084,14085,8674,8526,2,1
14085,14086,8593,9803,3,0
14086,14087,8277,8611,0,3
14087,14088,10228,9761,3,1
14088,14089,9908,8525,3,0
14089,14090,9791,10235,1,1
14090,14091,8640,10229,3,1
14091,14092,9839,10217,2,3
14092,14093,8640,10228,2,2
14093,14094,9839,8464,1,4
14094,14095,10217,8277,1,0
14095,14096,10218,8526,0,0
14096,14097,8525,9791,2,6
14097,14098,10229,9761,1,1
14098,14099,8611,9803,1,1
14099,14100,8593,8674,2,0
14100,14101,9908,10235,0,4
14101,14102,10228,9908,3,0
14102,14103,9803,9839,5,2
14103,14104,9761,10218,1,2
14104,14105,8277,8674,2,1
14105,14106,9791,8640,0,2
14106,14107,8526,8611,1,1
14107,14108,10229,10217,3,1
14108,14109,8464,8593,1,2
14109,14110,10235,8525,6,1
14110,14111,10217,8611,1,2
14111,14112,8525,10229,2,1
14112,14113,9839,10228,2,2
14113,14114,9791,8526,2,0
